STT,Lat1,Lon1,Land_Cost,Unit
501,10.7235918,106.6626694,42000000,Huyện Bình Chánh
502,10.712627,106.6512425,65000000,Huyện Bình Chánh
503,10.6895625,106.5859375,35000000,Huyện Bình Chánh
504,10.7467136,106.61235,112000000,Quận Bình Tân
505,10.6916718,106.6431995,89000000,Huyện Bình Chánh
506,10.7128093,106.6459963,65000000,Huyện Bình Chánh
507,10.7040588,106.653692,36000000,Huyện Bình Chánh
508,10.7144145,106.6497007,65000000,Huyện Bình Chánh
509,10.7077107,106.6525372,86000000,Huyện Bình Chánh
510,10.7178355,106.6378793,50000000,Huyện Bình Chánh
511,10.7098267,106.641856,65000000,Huyện Bình Chánh
512,10.7041508,106.645571,50000000,Huyện Bình Chánh
513,10.6954823,106.6162556,65000000,Huyện Bình Chánh
514,10.721088,106.581984,48000000,Huyện Bình Chánh
515,10.8110331,106.5752576,43000000,Huyện Bình Chánh
516,10.7209901,106.662461,140000000,Huyện Bình Chánh
517,10.6945625,106.6491406,24000000,Huyện Bình Chánh
518,10.6915292,106.6438673,18000000,Huyện Bình Chánh
519,10.7277893,106.6870751,65000000,Huyện Bình Chánh
520,10.8629681,106.6118577,70300000,Quận 12
521,10.8734375,106.8070625,76000000,Thành phố Thủ Đức
522,10.772603,106.657698,221000000,Quận 10
523,10.8798875,106.8063281,76000000,Thành phố Thủ Đức
524,10.7485388,106.7023081,110000000,Quận 7
525,10.8572238,106.7571293,177000000,Thành phố Thủ Đức
526,10.8221315,106.6867717,80500000,Quận Gò Vấp
527,10.8488453,106.6496336,84000000,Quận Gò Vấp
528,10.8566957,106.6474699,84000000,Quận Gò Vấp
529,10.8701375,106.8038281,76000000,Thành phố Thủ Đức
530,10.8069203,106.6288344,90000000,Quận Tân Phú
531,10.8123231,106.6317596,94000000,Quận Tân Phú
532,10.8084279,106.6292506,82500000,Quận Tân Phú
533,10.803517,106.6334971,104000000,Quận Tân Phú
534,10.8033143,106.7198332,131000000,Quận Bình Thạnh
535,10.8651766,106.6163858,71500000,Quận 12
536,10.7924585,106.7324112,55000000,Thành phố Thủ Đức
537,10.8448016,106.7952384,153000000,Thành phố Thủ Đức
538,10.7625216,106.6823262,238400000,Quận 5
539,10.8756875,106.7991875,80000000,Thành phố Thủ Đức
540,10.7859889,106.702491,182000000,Quận 1
541,10.8719375,106.8020625,70000000,Thành phố Thủ Đức
542,10.8704235,106.7783102,64000000,Thành phố Thủ Đức
543,10.8671321,106.6181934,71500000,Quận 12
544,10.7819872,106.6944895,320000000,Quận 3
545,10.8418849,106.764425,80000000,Thành phố Thủ Đức
546,10.8298985,106.7135588,64000000,Thành phố Thủ Đức
547,10.776216,106.6905024,370000000,Quận 3
548,10.761083,106.6922355,151000000,Quận 1
549,10.7905873,106.7003956,203000000,Quận 1
550,10.8064582,106.7129761,126000000,Quận Bình Thạnh
551,10.7701603,106.7039075,316000000,Quận 1
552,10.8545922,106.768346,82000000,Thành phố Thủ Đức
553,10.7704987,106.7048035,506000000,Quận 1
554,10.8712875,106.7917656,44000000,Thành phố Thủ Đức
555,10.8775625,106.8015625,80000000,Thành phố Thủ Đức
556,10.7594959,106.6823795,324900000,Quận 5
557,10.7658364,106.689633,290500000,Quận 1
558,10.8518047,106.7723024,199000000,Thành phố Thủ Đức
559,10.7532853,106.6633449,270200000,Quận 5
560,10.761394,106.6821834,324900000,Quận 5
561,10.7867669,106.6808522,280000000,Quận 3
562,10.8711875,106.7963125,66000000,Thành phố Thủ Đức
563,10.7926027,106.7062441,179000000,Quận Bình Thạnh
564,10.8350633,106.6752476,117600000,Quận Gò Vấp
565,10.7521455,106.7200834,100000000,Quận 7
566,10.7983558,106.6681112,197600000,Quận Tân Bình
567,10.8112906,106.6798355,174300000,Quận Phú Nhuận
568,10.7955132,106.6670421,228800000,Quận Tân Bình
569,10.7455781,106.7010799,110000000,Quận 7
570,10.8052308,106.7312161,136000000,Thành phố Thủ Đức
571,10.8221649,106.7701292,81700000,Thành phố Thủ Đức
572,10.8091479,106.6726964,144000000,Quận Phú Nhuận
573,10.7587813,106.6652442,186400000,Quận 10
574,10.754974,106.6628224,237800000,Quận 5
575,10.7852483,106.7022261,182000000,Quận 1
576,10.7735378,106.6658869,137300000,Quận 10
577,10.7733261,106.6685991,196500000,Quận 10
578,10.7094125,106.5789844,25000000,Huyện Bình Chánh
579,10.7738546,106.6653705,137300000,Quận 10
580,10.8639488,106.761641,66000000,Thành phố Thủ Đức
581,10.869694,106.795822,64000000,Thành phố Thủ Đức
582,10.7702198,106.6925234,220000000,Quận 1
583,10.7722328,106.6790097,330000000,Quận 3
584,10.7760147,106.6673648,196500000,Quận 10
585,10.7748635,106.6748479,196500000,Quận 10
586,10.784965,106.6546163,149600000,Quận Tân Bình
587,10.7819773,106.6626329,90200000,Quận 10
588,10.8089639,106.665134,199800000,Quận Tân Bình
589,10.7532842,106.6603784,270200000,Quận 5
590,10.7627591,106.6933065,177500000,Quận 1
591,10.8122728,106.6950522,160000000,Quận Bình Thạnh
592,10.8095819,106.71501,72000000,Quận Bình Thạnh
593,10.8017151,106.7144547,222000000,Quận Bình Thạnh
594,10.8572343,106.7883348,112000000,Thành phố Thủ Đức
595,10.8579196,106.7878476,72000000,Thành phố Thủ Đức
596,10.8004248,106.7062217,222000000,Quận Bình Thạnh
597,10.7680842,106.6749349,300000000,Quận 3
598,10.7126256,106.6458628,65000000,Huyện Bình Chánh
599,10.7843294,106.64166,120000000,Quận Tân Phú
600,10.8645113,106.6674096,16100000,Quận 12
601,10.7380236,106.6778656,92000000,Quận 8
602,10.8603402,106.6983813,16100000,Quận 12
603,10.8393509,106.6759023,117600000,Quận Gò Vấp
604,10.886905,106.6480813,60300000,Quận 12
605,10.7438154,106.7019267,110000000,Quận 7
606,10.7997162,106.6499984,124100000,Quận Tân Bình
607,10.8114327,106.6786028,174300000,Quận Phú Nhuận
608,10.8457788,106.8042211,163000000,Thành phố Thủ Đức
609,10.852994,106.6267839,46500000,Quận 12
610,10.8166108,106.6785669,131600000,Quận Gò Vấp
611,10.7974458,106.7032396,222000000,Quận Bình Thạnh
612,10.7988741,106.7068438,222000000,Quận Bình Thạnh
613,10.8054849,106.7326308,95000000,Thành phố Thủ Đức
614,10.8056885,106.7330531,95000000,Thành phố Thủ Đức
615,10.8059005,106.7331049,95000000,Thành phố Thủ Đức
616,10.7743996,106.7966622,54000000,Thành phố Thủ Đức
617,10.7137028,106.7280644,160000000,Quận 7
618,10.812785,106.7010873,222000000,Quận Bình Thạnh
619,10.7875815,106.690583,270000000,Quận 3
620,10.7894139,106.700752,330000000,Quận 1
621,10.7970122,106.6736896,336000000,Quận Phú Nhuận
622,10.8004315,106.66058,169200000,Quận Tân Bình
623,10.7975509,106.6736994,197600000,Quận Phú Nhuận
624,10.8007019,106.6571314,169200000,Quận Tân Bình
625,10.7996657,106.6555524,169200000,Quận Tân Bình
626,10.7743224,106.6950214,286000000,Quận 1
627,10.7746188,106.6980591,506000000,Quận 1
628,10.8632359,106.8133359,69000000,Thành phố Thủ Đức
629,10.7294742,106.6927029,120000000,Quận 7
630,10.727061,106.7199881,220000000,Quận 7
631,10.8162554,106.6689454,158000000,Quận Tân Bình
632,10.8494915,106.7678735,199000000,Thành phố Thủ Đức
633,10.8170155,106.6874896,56000000,Quận Gò Vấp
634,10.7240682,106.7218566,180000000,Quận 7
635,10.7998143,106.6480796,108800000,Quận Tân Bình
636,10.7947661,106.6352326,85000000,Quận Tân Phú
637,10.7755157,106.6724936,101500000,Quận 10
638,10.7750496,106.6344994,105000000,Quận Tân Phú
639,10.8400332,106.7441508,177000000,Thành phố Thủ Đức
640,10.8511574,106.7579434,199000000,Thành phố Thủ Đức
641,10.8306805,106.774999,60000000,Thành phố Thủ Đức
642,10.7763574,106.6819461,135300000,Quận 10
643,10.782821,106.6812322,290000000,Quận 3
644,10.8147881,106.7078233,136000000,Quận Bình Thạnh
645,10.7984962,106.6660827,197600000,Quận Tân Bình
646,10.8448523,106.6775107,100800000,Quận Gò Vấp
647,10.8452227,106.7674163,70000000,Thành phố Thủ Đức
648,10.8484143,106.7665811,70000000,Thành phố Thủ Đức
649,10.8807034,106.6792738,43400000,Quận 12
650,10.7094418,106.7436548,45000000,Quận 7
651,10.787297,106.6220585,112000000,Quận Tân Phú
652,10.7792118,106.6812013,280000000,Quận 3
653,10.8578573,106.609876,70300000,Quận 12
654,10.8085024,106.733007,149000000,Thành phố Thủ Đức
655,10.8192417,106.701325,168000000,Quận Bình Thạnh
656,10.8571446,106.6805297,71700000,Quận 12
657,10.7924692,106.6457006,127500000,Quận Tân Bình
658,10.8131188,106.7731341,70000000,Thành phố Thủ Đức
659,10.799559,106.6849978,281600000,Quận Phú Nhuận
660,10.7548033,106.6815201,221100000,Quận 5
661,10.7948459,106.7338751,44000000,Thành phố Thủ Đức
662,10.7648988,106.6733393,135100000,Quận 10
663,10.764825,106.6741632,122800000,Quận 10
664,10.8216864,106.771625,81700000,Thành phố Thủ Đức
665,10.7719537,106.701466,462000000,Quận 1
666,10.8498768,106.6813185,64800000,Quận Gò Vấp
667,10.7206342,106.6323425,50000000,Quận 8
668,10.7967869,106.6564802,243100000,Quận Tân Bình
669,10.844343,106.647748,82000000,Quận Gò Vấp
670,10.7941355,106.6872779,132000000,Quận 1
671,10.8547845,106.7602606,53000000,Thành phố Thủ Đức
672,10.7478588,106.6238328,95200000,Quận Bình Tân
673,10.7431991,106.6177595,63600000,Quận Bình Tân
674,10.7602147,106.6743805,144000000,Quận 5
675,10.847998,106.6303105,46800000,Quận 12
676,10.7405489,106.6162152,129800000,Quận Bình Tân
677,10.7600767,106.6703622,196000000,Quận 5
678,10.8492221,106.6782727,100800000,Quận Gò Vấp
679,10.8156609,106.6890635,106400000,Quận Gò Vấp
680,10.7676675,106.6877616,220000000,Quận 1
681,10.8282808,106.6332635,84000000,Quận Gò Vấp
682,10.8235554,106.697631,86000000,Quận Gò Vấp
683,10.8061841,106.6869645,160000000,Quận Bình Thạnh
684,10.763216,106.675506,184200000,Quận 10
685,10.7391121,106.6913443,121000000,Huyện Bình Chánh
686,10.8379271,106.676607,120300000,Quận Gò Vấp
687,10.8504907,106.7637275,199000000,Thành phố Thủ Đức
688,10.8356201,106.6611269,135800000,Quận Gò Vấp
689,10.7899762,106.5959808,95200000,Quận Bình Tân
690,10.8030124,106.6470392,140400000,Quận Tân Bình
691,10.767632,106.691534,352000000,Quận 1
692,10.7838327,106.6970611,328000000,Quận 1
693,10.7711276,106.6946778,418000000,Quận 1
694,10.7716119,106.6898229,299000000,Quận 1
695,10.765353,106.697789,286000000,Quận 1
696,10.7903636,106.6942742,280000000,Quận 1
697,10.790767,106.7316657,149000000,Thành phố Thủ Đức
698,10.7886974,106.7577043,81700000,Thành phố Thủ Đức
699,10.7876914,106.7298625,149000000,Thành phố Thủ Đức
700,10.790832,106.754156,81700000,Thành phố Thủ Đức
701,10.7789561,106.7639527,81700000,Thành phố Thủ Đức
702,10.788016,106.7301729,149000000,Thành phố Thủ Đức
703,10.7882457,106.7761065,81700000,Thành phố Thủ Đức
704,10.7869943,106.7690982,70900000,Thành phố Thủ Đức
705,10.7597964,106.7875438,81700000,Thành phố Thủ Đức
706,10.7852462,106.7503151,79000000,Thành phố Thủ Đức
707,10.8011068,106.7351433,72000000,Thành phố Thủ Đức
708,10.7758935,106.7599975,81700000,Thành phố Thủ Đức
709,10.7810612,106.6956462,320000000,Quận 3
710,10.7842743,106.6700969,227000000,Quận 3
711,10.7859382,106.690212,320000000,Quận 3
712,10.787959,106.67811,280000000,Quận 3
713,10.7734081,106.6850453,330000000,Quận 3
714,10.7825795,106.6838504,320000000,Quận 3
715,10.777013,106.683608,252500000,Quận 3
716,10.7867739,106.6911473,270000000,Quận 3
717,10.7567477,106.6848366,238400000,Quận 5
718,10.7544595,106.6771327,327700000,Quận 5
719,10.7617262,106.6780309,189300000,Quận 5
720,10.749552,106.6744578,205500000,Quận 5
721,10.7583253,106.6616928,196000000,Quận 5
722,10.7555642,106.6720911,221100000,Quận 5
723,10.7564404,106.6830475,327700000,Quận 5
724,10.7590288,106.6650448,196000000,Quận 5
725,10.755444,106.6821963,327700000,Quận 5
726,10.7606215,106.6828759,324900000,Quận 5
727,10.7540201,106.6682737,270200000,Quận 5
728,10.7400941,106.7037242,100000000,Quận 7
729,10.731572,106.732057,127000000,Quận 7
730,10.732551,106.7316014,117000000,Quận 7
731,10.7516665,106.7071575,100000000,Quận 7
732,10.7333091,106.7311649,117000000,Quận 7
733,10.7269665,106.7334285,117000000,Quận 7
734,10.7258386,106.7337248,117000000,Quận 7
735,10.744154,106.7293106,127000000,Quận 7
736,10.75155,106.728544,127000000,Quận 7
737,10.7175875,106.7367321,117000000,Quận 7
738,10.7513608,106.7405605,70000000,Quận 7
739,10.7474293,106.7158642,99000000,Quận 7
740,10.7477864,106.7301331,127000000,Quận 7
741,10.742319,106.6933681,100000000,Quận 7
742,10.7387112,106.7098848,180000000,Quận 7
743,10.7384682,106.718697,120000000,Quận 7
744,10.7251603,106.7438574,50000000,Quận 7
745,10.7499868,106.7226386,95000000,Quận 7
746,10.7148464,106.6249225,74000000,Quận 8
747,10.725561,106.6261241,90000000,Quận 8
748,10.7412652,106.6599825,92000000,Quận 8
749,10.7458495,106.6592169,95000000,Quận 8
750,10.7122905,106.6174564,58000000,Quận 8
751,10.7405396,106.6465634,55000000,Quận 8
752,10.7486226,106.6833165,97000000,Quận 8
753,10.7331543,106.6052491,58000000,Quận 8
754,10.733614,106.6561693,126000000,Quận 8
755,10.7378654,106.6508792,92000000,Quận 8
756,10.741593,106.6593726,92000000,Quận 8
757,10.7489336,106.6764587,100000000,Quận 8
758,10.7433223,106.6683005,92000000,Quận 8
759,10.699249,106.610049,65000000,Quận 8
760,10.7107447,106.6176002,58000000,Quận 8
761,10.8352483,106.8302899,69900000,Thành phố Thủ Đức
762,10.806449,106.755351,72000000,Thành phố Thủ Đức
763,10.8449964,106.7867886,153000000,Thành phố Thủ Đức
764,10.8456535,106.7796168,153000000,Thành phố Thủ Đức
765,10.8041757,106.8175848,81700000,Thành phố Thủ Đức
766,10.8061313,106.8199233,73000000,Thành phố Thủ Đức
767,10.822611,106.7712912,81700000,Thành phố Thủ Đức
768,10.8395896,106.8344935,69900000,Thành phố Thủ Đức
769,10.8659629,106.8379066,69900000,Thành phố Thủ Đức
770,10.7909583,106.7905153,81700000,Thành phố Thủ Đức
771,10.8051192,106.816532,73900000,Thành phố Thủ Đức
772,10.7917502,106.8021501,81700000,Thành phố Thủ Đức
773,10.8624903,106.8005623,72000000,Thành phố Thủ Đức
774,10.8524235,106.8165933,69000000,Thành phố Thủ Đức
775,10.8308854,106.8301548,69900000,Thành phố Thủ Đức
776,10.849962,106.8116504,90000000,Thành phố Thủ Đức
777,10.821879,106.8308651,69900000,Thành phố Thủ Đức
778,10.7907782,106.7907985,81700000,Thành phố Thủ Đức
779,10.8145631,106.8354141,52000000,Thành phố Thủ Đức
780,10.848975,106.8145323,75000000,Thành phố Thủ Đức
781,10.8122722,106.8427384,52000000,Thành phố Thủ Đức
782,10.802801,106.7155681,60000000,Thành phố Thủ Đức
783,10.8244603,106.7606882,72000000,Thành phố Thủ Đức
784,10.7789338,106.6781081,216800000,Quận 10
785,10.7719958,106.665187,194300000,Quận 10
786,10.7615592,106.6751776,212100000,Quận 10
787,10.767856,106.673861,202600000,Quận 10
788,10.7802256,106.6682219,202900000,Quận 10
789,10.775879,106.6825219,194300000,Quận 10
790,10.8620971,106.656759,16100000,Quận 12
791,10.8622251,106.6515022,16100000,Quận 12
792,10.8542,106.6806967,71700000,Quận 12
793,10.8528977,106.6090759,76400000,Quận 12
794,10.849062,106.6114468,76400000,Quận 12
795,10.8792939,106.6367823,98400000,Quận 12
796,10.8283954,106.6239944,126300000,Quận 12
797,10.8826528,106.6494323,60300000,Quận 12
798,10.8774861,106.6252826,98400000,Quận 12
799,10.8288973,106.6187921,103900000,Quận 12
800,10.8306005,106.6135139,103900000,Quận 12
801,10.8740469,106.6122508,71500000,Quận 12
802,10.8702271,106.6769139,43400000,Quận 12
803,10.8413003,106.630303,79000000,Quận 12
804,10.8613154,106.6885672,40300000,Quận 12
805,10.8596966,106.711405,40300000,Quận 12
806,10.851965,106.6789968,71700000,Quận 12
807,10.8597454,106.698888,40300000,Quận 12
808,10.8651962,106.6140666,70300000,Quận 12
809,10.8390765,106.6957999,33300000,Quận 12
810,10.6927056,106.595406,26000000,Huyện Bình Chánh
811,10.8910575,106.6482728,60300000,Quận 12
812,10.6865573,106.5933897,16100000,Quận 12
813,10.8677867,106.6157529,71500000,Quận 12
814,10.8480847,106.6235761,16100000,Quận 12
815,10.8594418,106.7054411,16100000,Quận 12
816,10.8993417,106.6882903,24100000,Quận 12
817,10.8561138,106.6218853,71500000,Quận 12
818,10.8906882,106.6469474,60300000,Quận 12
819,10.8276195,106.6265285,79000000,Quận 12
820,10.8618137,106.6509349,40300000,Quận 12
821,10.8525816,106.6124054,57300000,Quận 12
822,10.8765019,106.6460305,98400000,Quận 12
823,10.8861555,106.6830748,43400000,Quận 12
824,10.7298042,106.6557727,80000000,Huyện Bình Chánh
825,10.8051708,106.5657768,15000000,Huyện Bình Chánh
826,10.687975,106.6532359,80000000,Huyện Bình Chánh
827,10.6996438,106.5975298,58000000,Huyện Bình Chánh
828,10.6429942,106.6380088,30000000,Huyện Bình Chánh
829,10.6647956,106.6510858,80000000,Huyện Bình Chánh
830,10.7000889,106.6540982,68000000,Huyện Bình Chánh
831,10.8157593,106.5812522,43000000,Huyện Bình Chánh
832,10.7435986,106.5421959,103000000,Huyện Bình Chánh
833,10.6920806,106.5959176,58000000,Huyện Bình Chánh
834,10.6917779,106.5748024,15000000,Huyện Bình Chánh
835,10.787695,106.517138,35000000,Huyện Bình Chánh
836,10.8148267,106.5806671,43000000,Huyện Bình Chánh
837,10.684929,106.6517937,80000000,Huyện Bình Chánh
838,10.778148,106.5369576,35000000,Huyện Bình Chánh
839,10.8178159,106.5844965,43000000,Huyện Bình Chánh
840,10.8173047,106.5813876,43000000,Huyện Bình Chánh
841,10.6717186,106.5783309,58000000,Huyện Bình Chánh
842,10.7080713,106.5986219,58000000,Huyện Bình Chánh
843,10.6633478,106.5678811,58000000,Huyện Bình Chánh
844,10.7047081,106.6549196,80000000,Huyện Bình Chánh
845,10.6773233,106.6192178,8000000,Huyện Bình Chánh
846,10.6970195,106.5799165,48000000,Huyện Bình Chánh
847,10.7621869,106.5712433,35000000,Huyện Bình Chánh
848,10.6846214,106.5924179,58000000,Huyện Bình Chánh
849,10.6639566,106.5683499,58000000,Huyện Bình Chánh
850,10.8150401,106.5854052,12000000,Huyện Bình Chánh
851,10.7268477,106.6787172,120000000,Huyện Bình Chánh
852,10.687302,106.593596,120000000,Huyện Bình Chánh
853,10.658456,106.687339,120000000,Huyện Bình Chánh
854,10.6850015,106.5925527,58000000,Huyện Bình Chánh
855,10.776238,106.5729943,45000000,Huyện Bình Chánh
856,10.7085197,106.6554431,80000000,Huyện Bình Chánh
857,10.7302935,106.689552,30000000,Huyện Bình Chánh
858,10.6855984,106.598377,43000000,Huyện Bình Chánh
859,10.7277018,106.680684,65000000,Huyện Bình Chánh
860,10.8126425,106.5741715,32000000,Huyện Bình Chánh
861,10.779058,106.5729896,45000000,Huyện Bình Chánh
862,10.8044046,106.5782926,45000000,Huyện Bình Chánh
863,10.7949029,106.5034568,35000000,Huyện Bình Chánh
864,10.8311602,106.5731072,30000000,Huyện Bình Chánh
865,10.7121446,106.5528475,19000000,Huyện Bình Chánh
866,10.7448045,106.5396327,22000000,Huyện Bình Chánh
867,10.7990057,106.6798817,275200000,Quận Phú Nhuận
868,10.803367,106.6886714,246400000,Quận Phú Nhuận
869,10.7991771,106.6691873,336000000,Quận Phú Nhuận
870,10.8000854,106.6800847,174300000,Quận Phú Nhuận
871,10.7992648,106.6895581,281600000,Quận Phú Nhuận
872,10.7999525,106.6685999,336000000,Quận Phú Nhuận
873,10.8001295,106.7138974,222000000,Quận Bình Thạnh
874,10.7971341,106.7111097,205000000,Quận Bình Thạnh
875,10.8085267,106.6952241,175000000,Quận Bình Thạnh
876,10.811623,106.6956041,168000000,Quận Bình Thạnh
877,10.81517,106.7111437,151000000,Quận Bình Thạnh
878,10.800999,106.713199,222000000,Quận Bình Thạnh
879,10.8032222,106.7092053,205000000,Quận Bình Thạnh
880,10.7984436,106.7042415,222000000,Quận Bình Thạnh
881,10.803469,106.7046382,205000000,Quận Bình Thạnh
882,10.8030537,106.6999135,205000000,Quận Bình Thạnh
883,10.8068188,106.6951688,175000000,Quận Bình Thạnh
884,10.8142925,106.7000495,175000000,Quận Bình Thạnh
885,10.81589,106.713109,168000000,Quận Bình Thạnh
886,10.8123991,106.7102153,136000000,Quận Bình Thạnh
887,10.8169502,106.7132317,168000000,Quận Bình Thạnh
888,10.788856,106.71542,187000000,Quận Bình Thạnh
889,10.8054613,106.6991059,127000000,Quận Bình Thạnh
890,10.8085535,106.7140184,161000000,Quận Bình Thạnh
891,10.8141551,106.7090458,136000000,Quận Bình Thạnh
892,10.8069419,106.6969692,179000000,Quận Bình Thạnh
893,10.8195505,106.7032129,168000000,Quận Bình Thạnh
894,10.8276087,106.6793432,117600000,Quận Gò Vấp
895,10.8413641,106.6527214,135800000,Quận Gò Vấp
896,10.8382799,106.6357043,84000000,Quận Gò Vấp
897,10.836628,106.656898,109200000,Quận Gò Vấp
898,10.8231913,106.6915314,126000000,Quận Gò Vấp
899,10.809512,106.692734,106400000,Quận Gò Vấp
900,10.84261,106.676983,100800000,Quận Gò Vấp
901,10.8386779,106.6652904,86000000,Quận Gò Vấp
902,10.8255716,106.6841025,117600000,Quận Gò Vấp
903,10.8372182,106.6554915,135800000,Quận Gò Vấp
904,10.8483269,106.6789858,100800000,Quận Gò Vấp
905,10.8393897,106.675532,117600000,Quận Gò Vấp
906,10.8399234,106.6469921,92400000,Quận Gò Vấp
907,10.8277501,106.6760594,109200000,Quận Gò Vấp
908,10.8507461,106.645341,84000000,Quận Gò Vấp
909,10.8275609,106.6869748,110600000,Quận Gò Vấp
910,10.8284785,106.6849156,110600000,Quận Gò Vấp
911,10.824942,106.679357,131600000,Quận Gò Vấp
912,10.827184,106.688409,110600000,Quận Gò Vấp
913,10.831655,106.6750191,101500000,Quận Gò Vấp
914,10.8326714,106.6853893,86000000,Quận Gò Vấp
915,10.849175,106.664663,86000000,Quận Gò Vấp
916,10.8495459,106.6785384,100800000,Quận Gò Vấp
917,10.8358301,106.635845,84000000,Quận Gò Vấp
918,10.8554446,106.6555147,96000000,Quận Gò Vấp
919,10.8496622,106.6785769,100800000,Quận Gò Vấp
920,10.790775,106.6553239,224400000,Quận Tân Bình
921,21.0248772,105.8446291,277200000,Quận Tân Bình
922,10.7897603,106.6593306,224400000,Quận Tân Bình
923,10.8047542,106.6673407,155600000,Quận Tân Bình
924,10.7794995,106.6557612,225400000,Quận Tân Bình
925,10.8347469,106.6446074,79200000,Quận Tân Bình
926,10.7574568,106.6619551,277200000,Quận Tân Bình
927,10.7983494,106.6631304,228800000,Quận Tân Bình
928,10.8085976,106.6692519,161600000,Quận Tân Bình
929,10.7994245,106.6615759,228800000,Quận Tân Bình
930,10.806618,106.635062,224400000,Quận Tân Bình
931,10.7937413,106.6520107,224400000,Quận Tân Bình
932,10.8018299,106.6496319,181000000,Quận Tân Bình
933,10.8219252,106.630419,155600000,Quận Tân Bình
934,10.8158321,106.6641318,199800000,Quận Tân Bình
935,10.786292,106.64328,112200000,Quận Tân Bình
936,10.8023981,106.6446732,181000000,Quận Tân Bình
937,10.793147,106.640236,207400000,Quận Tân Bình
938,10.780992,106.64666,153000000,Quận Tân Bình
939,10.7759839,106.6487627,216800000,Quận Tân Bình
940,10.7997185,106.6192871,104000000,Quận Tân Phú
941,10.7594282,106.6334707,160000000,Quận Tân Phú
942,10.7645402,106.6325076,160000000,Quận Tân Phú
943,10.80528,106.609316,84000000,Quận Tân Phú
944,10.7785654,106.6317792,105000000,Quận Tân Phú
945,10.8096219,106.633634,135000000,Quận Tân Phú
946,10.772083,106.632209,160000000,Quận Tân Phú
947,10.786392,106.6414589,120000000,Quận Tân Phú
948,10.7867468,106.6369826,160000000,Quận Tân Phú
949,10.779327,106.6356445,160000000,Quận Tân Phú
950,10.8115996,106.6288701,94000000,Quận Tân Phú
951,10.7761348,106.6421585,105000000,Quận Tân Phú
952,10.7797381,106.6356954,160000000,Quận Tân Phú
953,10.781991,106.629019,147000000,Quận Tân Phú
954,10.7745738,106.6234086,128000000,Quận Tân Phú
955,10.7839449,106.622433,147000000,Quận Tân Phú
956,10.7972032,106.6455313,135000000,Quận Tân Phú
957,10.8078686,106.6191025,90000000,Quận Tân Phú
958,10.7765105,106.6272118,128000000,Quận Tân Phú
959,10.7839182,106.6309033,136000000,Quận Tân Phú
960,10.8138149,106.6320374,135000000,Quận Tân Phú
961,10.7820257,106.6198881,96000000,Quận Tân Phú
962,10.8024814,106.6265188,104000000,Quận Tân Phú
963,10.7947144,106.6147691,96000000,Quận Tân Phú
964,10.7770976,106.6391853,100000000,Quận Tân Phú
965,10.7360985,106.6135916,129800000,Quận Bình Tân
966,10.7409989,106.6168079,90800000,Quận Bình Tân
967,10.7355641,106.6133881,90800000,Quận Bình Tân
968,10.7607647,106.592914,63100000,Quận Bình Tân
969,10.8186586,106.5856602,64800000,Quận Bình Tân
970,10.7358279,106.6140491,129800000,Quận Bình Tân
971,10.7427732,106.6206456,90800000,Quận Bình Tân
972,10.766744,106.5998966,83800000,Quận Bình Tân
973,10.7646751,106.618907,79900000,Quận Bình Tân
974,10.7447335,106.6222223,90800000,Quận Bình Tân
975,10.818893,106.601495,63100000,Quận Bình Tân
976,10.726218,106.592741,67700000,Quận Bình Tân
977,10.7443132,106.6222203,90800000,Quận Bình Tân
978,10.7977006,106.5969198,63100000,Quận Bình Tân
979,10.825906,106.597775,35000000,Quận Bình Tân
980,10.7874563,106.5984971,95200000,Quận Bình Tân
981,10.7668046,106.6077406,83800000,Quận Bình Tân
982,10.7513582,106.6221547,35000000,Quận Bình Tân
983,10.7710325,106.589026,42000000,Quận Bình Tân
984,10.7569059,106.5857876,58200000,Quận Bình Tân
985,10.807005,106.5989508,63100000,Quận Bình Tân
986,10.756199,106.625242,78400000,Quận Bình Tân
987,10.7715885,106.5903138,63100000,Quận Bình Tân
988,10.7817966,106.5936272,63100000,Quận Bình Tân
989,10.755832,106.605175,78400000,Quận Bình Tân
990,10.7583686,106.6163526,78400000,Quận Bình Tân
991,10.7563818,106.5920371,78400000,Quận Bình Tân
992,10.7738478,106.6212097,100800000,Quận Bình Tân
993,10.8131112,106.6070038,108000000,Quận Bình Tân
994,10.7744087,106.6080409,100800000,Quận Bình Tân
995,10.8127374,106.6006191,63100000,Quận Bình Tân
996,10.7700379,106.6153733,83800000,Quận Bình Tân
997,10.7725411,106.6215777,95200000,Quận Bình Tân
998,10.7569807,106.5858727,78400000,Quận Bình Tân
999,10.7920074,106.6056223,95200000,Quận Bình Tân
1000,10.7384288,106.6146252,129800000,Quận Bình Tân
1001,10.8241121,106.6041153,63100000,Quận Bình Tân
1002,10.852361,106.7525798,80000000,Thành phố Thủ Đức
1003,10.8469106,106.751664,177000000,Thành phố Thủ Đức
1004,10.8509734,106.7558476,199000000,Thành phố Thủ Đức
1005,10.8470497,106.7571588,80000000,Thành phố Thủ Đức
1006,10.8581361,106.7585556,177000000,Thành phố Thủ Đức
1007,10.8668476,106.7884799,58000000,Thành phố Thủ Đức
1008,10.8703088,106.7784526,63000000,Thành phố Thủ Đức
1009,10.8275284,106.7615286,80000000,Thành phố Thủ Đức
1010,10.8400858,106.7162539,64000000,Thành phố Thủ Đức
